12,23,50.9998,6.00001,8.00001,28,24,8.00001,7.00002,41.0001,31,16,8.00001,30,8.00002,13,7,16,23,13,19,14,19.9999,24.0001,12,9.00002,10,27,11,24,19,15,55,10,33,7.00002,30,5,17,7.00002,7.00001,40,17,14.9999,20,5.00001,8,17,26,6.00001,28,6.00001,17,25,55.9996,6,9.00002,9.00002,15,5.00001,10,12,20,17,13,10,9.00001,14,28,63.0001,19,7.00001,17,16,16,64,17,13,23,31.0001,11,17,17,35.0001,15,17,11,14,16,37,11,11,17,17,28.0001,16,10,10,3.00001,6.99995,8.99993,7.00001,25.0001,21,25,26.0001,30.0001,46.0001,16.9999,86.9993,43.9999,11,21.0001,11,35,9.00001,25,15,12,10,15,7.99998,18.9998,19,18,25,33.0001,37.0001,8.00001,11,17,20,10,17,5.99997,15,28.0001,8.00001,8.00001,7.00002,12,8.00002,36.0001,18,35,9.00002,19,20,16.9999,16,17,20.0001,50.0001,7.99996,31.0001,16,14,17,15,5.00001,12,14.9999,21,13,29,48,14,10.9999,19.0001,7.00002,19,17,11,19,14,20,9.00002,16,8.00001,13,24.9999,10,42.0001,11,6.00001,10.9999,13.9999,24,32,10,12,14,11,34.0001,18,30.9998,13,13,5.99997,7.99997,
14,22,10,29,11,9.00002,9.99999,8.00001,9.00001,15,24,12,8.00001,8,8.99998,4.00001,12,9.00001,17,14,4.00001,10,18,28,31,11,10,8,5,43.0001,19,91.9998,34.0001,21,6.99999,35.0001,7.00001,11,15,16,99.9998,17,42.0001,11,26,5.00001,8.00001,14,66.0001,11,15,5.00001,22,78,25.9999,18,8.00001,12,14,10,6.99996,13,23,7.00002,5.00001,11,7.00001,6,20.9999,15,13,19,10,9,51,8.00001,13,13,47.0001,12,7,15,27.0001,20,9.00002,23,12,20.9998,23,14,49.9997,9.00002,14,21,6.99999,8.99998,10,7.00002,18,14,12,48.9999,35.0001,30.0001,31,8.99999,9.00003,21,8.99996,12.9999,11,28.0001,19,17,20,11,10,10,13,8.00002,11,52.9997,19.9998,24.0001,12,52.9999,14,9.00003,5.00001,9.00002,15,12,6,12,6,4.99998,18,23,31.9999,9.00002,7,15,9.00002,8.00002,11,15,22.0001,26.9999,52.9997,29,36.0001,21.0001,30.0001,10,9.00002,8.00002,22,13,8.00002,9.00002,71.9995,19.9999,8.00001,32,27,23,23,7.00002,17,11,30.9999,13,11,10.9999,7.00002,16,11,17,26.0001,36,17,6.99999,19,13,8.00002,48.9997,9.99997,21,12,40.0001,48,63.0001,27,11,28.0001,22,10,18,6.99996,15,
25.9999,52.9999,14,24.9998,16,9.99999,15,11.9999,11,8.99999,19.9998,22,22.9999,8.99999,8.99999,11,11,7.99999,9.99995,10,6.99995,6,8,9,27.9999,21.9998,17,28.9999,13,27,6,16,12,24,13,13,12,5,29,14,12,19.9999,5,7.99999,7,36,18,19,15,14,16.9998,13,7.99996,15,13,41.9998,8.00001,11,4,11,7.99999,20,9,8.99997,4.99999,4,6.99999,3.99999,16.9999,17,6,8,18,8.99998,47,17,14,12,106,15,7.99999,19,11.9999,13,12,11,7.99998,19.9999,62.9998,15,17,14,18,5.99998,9.99999,48.9998,5,6.99999,19,8,35.9998,18,15,33,19,9.99996,63.9997,16,17.9999,11.9999,7,8.99996,13,8.99999,19,19,31.9999,22,29,69.9995,28.9999,34.9998,9.99988,11,47.9999,13,7.99999,33.9999,20.9999,15,23,8,6.99999,11,12,37.9997,8,12,24,16,12,5.99999,36.9999,36,8,8,15,7.99994,5.99997,13,27,24,20,10,9,14,19,17,9.99998,13,18.9999,34.9997,22,52.9999,25,11,7,11,12,15,11,19,6.99995,11.9999,5.99999,13,19,6,25,30,10,5,14,8.99993,7.99999,19.9999,13,17,25.9998,15,47,25.9998,16,7.99999,17,43.9999,12,19,6.99995,10.9999,
13,16,8.99999,13,14,31.9999,34.9999,13,24,17.9999,18.9999,18,23.9999,23.9998,6.99999,9.99998,18.9999,6.99999,15.9998,5.99999,8.99998,9.99998,12,13,15,28,20,12,15,10,8.99998,15,11,22,35.9999,15,5.99999,16,8,18,8.99998,6,11,6.99999,9.99998,14,12,42.9998,7.00001,9.99999,13.9999,9,12,6,21.9998,14.9999,8,22,9.00001,7,5.99998,18,13,10,7,20,5.99999,7.99993,54.9995,11.9999,7.99999,28,6.99998,15.9999,6.99997,10,9,17,23,8.99998,14,20.9999,8,25,15,10,30.9999,12,12,13,9.00001,12,12,11,9.99994,12,3.99999,15.9999,52.9998,19.9999,27.9999,8,19,15,16,32.9999,19.9999,27,15.9999,21.9998,25,13,10,17,7.00001,24,27,7.99998,15.9999,107.999,20.9999,21.9999,13.9999,58.9998,32,13,17,16,21,13,14,12,11,25,12.9999,27.9998,13,15.9999,6,14,16,16,5,33.9999,6.00001,9,6.99998,6.99993,24,6.00001,58.9999,18,12,17,6.99999,4.99999,13,11,15,32.9999,10.9999,41.9997,11,23,46.9999,22,38.9999,11,4,5.99998,16,12,10.9999,14.9999,14,95.9996,6,11,17,12.9999,35.9999,11,9.00001,43,32,10.9999,9.99994,23,15,19,15,41.9999,15,16,44.9999,12,8.99999,14,14.9999,9.99996,
19,12,12,22,14,30,8.00001,44,33,24,11,14,25,10,8.00001,5.00001,7.99998,5.00001,11,21,12,37,24,11,23,14,21,24,7.00001,29.0001,14,13,21,20,21,17,26,6.00001,18,7.00002,12,25.0001,10,8.00001,7,11,9.99999,28,96.9999,19,11,8.00002,7.00002,15,7.99999,9,27,33,33.0001,8.00002,18,8,18,7.00002,13,20,7.00002,21,6.99999,10,7.00001,7.00002,12,19,12,6.00002,16,13,13,6.00002,44.9999,29,10,20,47.0001,42.9999,13,12,23,9.00002,31.0001,7.00002,17,17,19,20,6.00002,10,38.9999,8.99998,9,8.99997,24.0001,22.0001,27,10,15,21,73.9996,11.9999,30,9.00003,17,22.0001,23,15,15,10,41.9999,15,16,17.9999,26,16,28,30.0001,9.99999,12,28,6.00001,49.0001,6.00002,22,16,21.9999,7.99992,5.00001,10,12,11,9,12,6.00001,11,11,7.00002,13.9999,7.99997,10.9999,17,8.00002,18,8.00002,18.0001,7.00002,13,8.00002,14,8.00003,36,24.9999,11,23,9,24,16,23,6,6.00001,9.00002,8.00002,9.00002,14,49.9997,7.00001,7.00002,18.9999,13,18,22,15,16,11,15,8.00002,6.99998,8.99994,13,16,12,16,20,11,21.0001,13,15,7.00002,8.00002,10.9999,19,
13,13,23,11,15,14,17,15,17,29,55,35.9999,48.9999,8,11,6.00001,5,7,7.00001,28,31,22,9.00002,9.00001,8.00001,21,22,21,9.00001,6.00002,16,36,21,43,12,11,5.00001,12.9999,27,8,6.00001,8.00001,11,20,5.00001,6.00001,10,36,18,11,8.00001,16,11,24,33,17,14,24,14,15,12,7,15,21,13,10,12,17,11,10,14,31,13,8,6.99999,16,9.00002,17,7.00002,25,18.9999,27,9.00003,41,10,25,20,17,17,19,12,9.00002,12,15,13,10,11,9.00002,12,14,7.99999,38,22.0001,7.00002,11,18.0001,10,9.00002,40.9998,11.9999,14,7.00002,58,12,43,23,5.00001,9.00002,30.0001,15,15,23.9999,39.9996,10,18,22,6.00001,15,77,20.0001,16,30.0001,10,71.0001,7.9999,3.99998,15,11,5.00001,7.00002,6.00001,10,5.00001,7.00002,7.00002,7.00002,30,12.9999,15.9999,18.0001,24.0001,10.9999,12,8.00002,58,14,20.0001,12,27.0001,15,15.9999,11,8.00002,8.00002,20,32,12,8.00002,18.0001,14,14,7.00002,13.9999,8.99997,10,32.0001,8.00002,7.00002,7.00002,15,27.0001,53.9999,33.0001,12,47,16,16.9999,11,9.00002,35,14,14,9.00002,7.00002,14,12,25,24,46.9997,20.9999,
33,60,6.00001,27.0001,8.00002,19,26,16,10,20,11,20,31,9.99999,23,17,13,5.00001,13,13,12,14,13,7.00001,6.00001,12,15,17.9999,16.9999,22,9.00001,10,7.00002,50.9996,22,9.00002,4.99997,9.00001,35.0001,5.00001,19,8.00001,9.00003,23,9.00001,11,12,10,10,14,17,23,12,16,13,69.9998,18,8.00002,20,9.00002,17,9,10,15,14,12,15,48,7,15,14,11,9.00001,5,5,12,43,21.0001,16,37.0001,21,38.9996,16,30,21,17,31,6.99999,11,10,58.0001,9.00003,13,6,10,13,6.00002,8.00002,11,42,13,7.00001,45,18,41.9999,19,10,21.0001,22.9999,16.9999,8.00001,6.00002,11,13,22,18,18,9.00002,7.00002,7.99996,32.0001,33.9998,31.9998,21,10,18,36.0001,11,13,21.0001,7.00002,9.00002,19,28.0001,5.99997,17.9999,8.99999,8.00002,10,28,20,9.00001,6.00001,10,9,6,43,21,9.99997,23,26,15,25,9.00002,15,37,11,10,8.00002,14,16,16,27,18,17,28.0001,45.0001,26,35,13,13.9999,20,6.99997,12.9999,10,32.0001,6.00002,8.00001,15,13,18,11,11,8.00002,11,19.9999,9.99995,10,10,6.00002,9.00002,10,32.0001,9.00002,52.9999,20,41.0001,21,17.9999,21.9999,
20,9.00001,5.00001,23,5.99997,11,9.00001,12,20,18,16,42,14,6.00001,11,6.00001,11,9.00002,41,7.00001,14,32,22.0001,14,16,56,13,9.00001,6.99996,10,7.00001,7.00001,9.00002,19,10,9.00002,8,9,42.9999,8.00002,16,14,16,12,24,13,14,10,15,10,11,12,11,8.00002,13,63.9998,18,26,7.00002,20,14,23.9999,15,7.00001,6.00001,38.9999,29.0001,12,6,11,34,19,30,8,7.99999,8.00002,27,10,10,16,13,24,8,10,7.99996,31.9999,71.9998,14,8.00001,32,22,38.0001,18,14,7.00002,5.00001,6.00002,7,70.9998,5.00001,12,18,5.00001,65.0001,15,18,17,18,11,14.9999,14,10,17,11,31.0001,23.0001,11,5.00001,19,40.0001,26,13.9999,9.99998,12,17,10,5.00001,8.00001,9.00002,45,11,13,24,37,7.99997,13.9999,13,7.99998,7.00002,14,11,12,9,14,7.00002,19,9.00002,9.99989,23.9999,10,10,9.99999,14,8.00001,14,15,27.0001,11,9.00003,10,5.99999,5.99997,30,19,20,25,61.9999,22.0001,11,16,38.9999,37.0001,5.99999,18,52.0001,27,29.9999,58,26.9999,32.9999,77,36.0001,10,7.00001,25.0001,15,7.99997,11,41.0001,24,15,15,16,12,13,11,9.00002,4.00001,6.99998,10.9999,
6.99999,5.99999,22.9999,8.99998,6.99998,13,7,21.9999,7.99999,9.99998,11,49.9999,23,12,12,12.9999,8.99998,11,13,11,24.9999,32.9999,31,16,14,8.00001,17,6.99996,10.9999,21.9998,6.99995,11,15,44.9998,13,26.9999,16.9998,8.99995,19,7,17.9999,15,12,30.9999,33.9999,15,5,18.9999,11,13,25,17.9999,16,8,65.9996,51.9998,14,13,14.9999,16,9.99994,6.99998,12.9999,10.9999,22,9.99998,18,15,14,30,21,45.9998,20.9998,7.99996,17.9999,15.9999,16,7,20.9999,10,11,14.9999,19,56,13,11,30.9999,16.9999,62.9998,14,14,17,53.9999,12,12,8,6.99999,19,20,16,15.9999,11,10,29,22,9.99999,27,74.9998,15.9999,17.9999,13.9999,42.9999,12,20,12.9999,29,15,11,12,18,16,6.99995,37.9998,32,18,16,41.9998,14,6.99999,13,34.9999,20.9998,8.99999,6,19.9998,27.9998,13,11,17,6.99997,6.00001,14,51,15,44.9997,11,16,5.99997,7.99992,9.9999,15.9999,48.9999,18,39.9999,9,5,6.99999,19,21.9999,17,9.99997,11.9999,21,39.9999,9.00001,69.9999,47.9999,22,13,21.9998,27,15,14.9999,21.9999,12.9999,36.9999,21,11,15,15,13,43,28.9999,6.99999,26,17.9998,11.9999,21,24,23,15,12,71.9999,6,31.9999,16,7.99999,10,6.99995,6.99994,
8.99999,9.99999,14,7.99998,7.99999,42.9999,39.9999,35.9999,19.9999,13,13,16,20,8.99996,10,40.9997,6.99998,15,30,7.99998,9.99998,20.9999,12,8.99999,12,16,12,13,5.99996,13.9999,7,7.99999,20,24.9999,12,26,16,8.99996,8,15,11,17,11,11,5.99998,37.9999,18,23.9999,23,30.9999,16,15,9.00001,15,29.9999,12,13,18,17,6,6.99998,13,6,7,6,13,24,9.99998,7.99997,8.99999,13,15,13.9999,4.99998,7.99998,13.9999,9.99999,8.99999,15,9.99998,13.9999,38.9998,7,6,19,16,25.9999,44.9997,9,9,7.99999,12,16.9999,13,16,9,9,21,13,12,20.9999,20.9999,7.99999,7,20,21,21.9999,8.99999,29.9998,63.9994,8.99999,8,17,11,15,18.9999,16,17,7.99999,17,8.99999,14.9999,17.9998,18,18,12,7,19,4,11.9999,17,5,7,14,7.99994,23.9999,5.99999,9.00001,6,6.99999,5,12,26,25,8,7.99999,4.99999,10.9999,13.9999,23.9999,23,41.9999,13,13,23,7.99998,13.9999,17.9998,15,27.9999,8.99996,6.99996,11,21,30,32.9999,16,25,10,11.9999,9,46.9996,18.9999,20.9999,41.9999,36,20.9999,38.9999,21,24,17,8,13,11,13.9999,15,18.9998,7.99999,26,116,10,16,11,12,21,15,11,16,7.99995,6.99997,
25,20,33,13,5.00001,18,10,11,6.00001,47,20,15,7,9,17,5.00001,8.00001,6.00001,32,13,10,6,6.00001,10,17,24,24.0001,12,10,11,6.00001,27,19,22,25,14,12,12,7.00001,11,26,19,6.00001,23,7,18,12,26,14,14.9999,19,13,9.00002,14,28,64.9999,25.0001,30.0001,20,10,14,11,30.0001,8.00002,10,11,7.00001,8,17.9999,30,17,10,16,13,14,14,16,14,9.00002,15,13,8.99998,15,8.00002,6.00001,15,13,18,24.0001,16,6.00002,14,12,8.99999,15,19,24.0001,70,15,14,14,13,28.0001,26,27.0001,35,34.0001,12,21.9999,9.99998,15,10,20.0001,16,28.0001,9.00003,7,42,12,9.99999,11,17.9999,92.9993,29,10,14,36,15,8,9.00001,18,16,39.0001,12,12,7,9.00002,7.00002,15,7.00001,11,13,24.0001,10,7.00002,9.00001,9.00002,27.9999,20,11,38,24.9999,30.9999,13,23.9999,5.00001,5.00001,8.00002,20.0001,21,25,16.9999,9.00001,10,15,11,14.9999,24,7.00002,11,9,11,7.99996,47.9998,9.00002,11,8.00002,12,10,27,19,8.00002,12,6.00002,8.00002,5.99999,15.9999,25.0001,20,26,11,35,14,21,19,56.0001,23.0001,15,7.99992,15,
19,10,9,6.99999,7.00002,12,9.00002,20,8.00002,17,20,22,7.00001,16,32,19,14,16,9.00001,10,13,18,7.00001,6.00001,9.99999,9.00001,8.00001,12,7.99998,8.00001,16,10,18,11,16,12,27,24.9999,6.99998,13,13,8.00001,5.00001,6.00001,7.00001,8.00002,16,19,13,6.00001,30,15,41.0001,49,22,27,21,18,8.00002,43.0001,10,6,40.9999,29.0001,38,13,13,9.99999,7,8.00002,10,16,13,10,18,16,14,8,17,22,9,14,8.00002,20.0001,11,9.00003,9,64.9998,19,40.0001,14,13,22,6.99999,18,26.0001,10,19.0001,8.00001,12,12,8.00003,19,8,99,18,14,11,19.9999,27,15,16,14,46.0001,9.00002,6.00001,10,31,9.00002,14,11,13,8.99997,14,6.00001,14,7.00002,13,9.99996,7,7.00001,24,29,10,15.9999,13,18,9.00002,13,10,9.00002,15,7.00002,11,6.00002,10,13,12.9999,9.99998,12,11,7.99995,26,14.9999,11,6.00001,5.00001,15,9.00002,11,21.9999,4.99999,22,25.0001,26,15,31.0001,15,20,17.0001,15,52.0001,19.9999,7.99997,8.00002,9.00002,24.0001,9.00003,26,135,24,14,101,8,8.00002,31,91.9994,41.0001,19,14,11,42.0001,16,25.0001,30.0001,38.0001,25.9999,64,27,67.999,
12,50,27,14,16,10,19,8,20,11,22.9999,17,17,30,10,31.0001,8.99994,5.00001,6,15,16,12,13,7.00001,21,16,5.00001,38,8,21.9999,31,18,15,24,14,17.0001,7.00001,10,8.00002,13,15,9,6.99999,52,13,40,21,42,13,28,8.00002,13,45.9999,22.0001,18,15,15,15,9.00002,28.0001,13,15.9999,11,7.00002,22,10,19,22,25,9.00002,15,23.0001,24,14.9999,10,7.00002,5.00001,9.99999,8.00001,16,13,9,25,15,18,14,12,32,18,11,14,10,11,11,10,10,19,13,11,14,13,26.9999,66.0001,9,10,19,12,14,18.9999,20.9999,35,16,8.99996,11,34.9999,23.0001,13,10,9.99998,15,25,7.99995,11,18.0001,6.00001,15,15,17,16,20,20,9.99999,18,16,16.9999,5.99999,8.00001,6.00001,5.00002,4.00001,8.00002,12,7,13,14,46,6.00001,5.99999,14.9999,7,6.00002,11,20,23.9999,9.00002,10,4.00001,15,17,6.00002,7.99997,22.9999,27.0001,20.0001,9.99995,27,11,12,19,8.99999,15,15,11,19,8.00002,7.00001,8.00002,11,19,28.0001,74,11,28,17,12,17.9999,9.99995,14,58,23,21.0001,18,17,14,11,15,21,16,11,17.9999,
16,16,12,17,16,11,16,11,17,11,7.00001,10.9999,12,31,21,61.0001,9.00001,18,7.00001,15,8,11,11,16,10,14,29.0001,22,8.00001,13,12,7.00001,8.00002,39,21,10,28,25,16,11,8.00001,11,7.99998,28,23,26.0001,11,14,13,7.00001,31,7.00001,8.00002,6.00002,11,23.9999,13,16.9999,9.00002,11,9,7.99998,26,9.00002,21,16,15,45.9999,8.99999,18,14,20.0001,108,13,15.9999,32,11,20,9.00002,24,8.99999,11,8.00002,7.00002,24,12,27.9998,6.99999,22,12,6.00002,19,26,6.99998,10,20,26,10,16,6,9,14,16,19,14,8.00001,14,11,21.9998,7.99998,22,24.9999,30,17,14,19,12,9.00001,7.00002,21,26,16,23.9998,13,15,11,29.9999,16,9.00002,10,10,14,16,13,5.99995,11,15,49.0001,8.00002,5.00001,5.00002,7.00002,9.00002,9.00002,21,7.00002,18,13.9999,6.99997,5,4,5.00001,16,20.0001,17,28,10,8.00002,13,9.00002,15,26,20,22,26.0001,7.00001,20.0001,10,16,90.9999,21.0001,5.00001,11.9999,11.9999,9.00003,11,25.9999,25.0001,19,12,31.0001,16,23.0001,23.0001,29.0001,3.99999,5.99997,15.0001,18,8.00002,28,15,9.00002,17,10,47,28.0001,8.00001,118.999,15.9999,
12,12,24,19,15,18,10,12,18,23,13,13,11,8.00001,8.00001,27,7.00001,5.00001,8.00002,17,30,8.00001,10,49.9999,8.00001,11,12,13,8,11,13,13,27.0001,59.9999,13,11,40,13,24,7,23,13,14,10,18.9999,8,10,12,10,12,15,49.0001,20,16,9.00001,12,47.0001,33,8,21,13,17,25,7.99998,21.0001,18.0001,8.00002,6,21.9999,12,136,19,13,22.9998,25.9999,12,11,43,7.99996,7.00002,8.99999,8,7.00001,6.00002,12,9.00002,7,9.99995,7.00002,37.0001,12,8.00002,11,14,10,18,20,6.00001,7.00002,7,17,10,35.9999,12,22,31.0001,20.0001,10,7.99993,10.9999,6.00002,31.0001,14,32,14,13,9.00003,11,9,6.00002,19,15,16.9999,31,163,8.00002,10,15,45,16,17,12,11,7.00002,26.9999,18,7.99995,21,36.0001,5.00001,5.00001,7.00001,8.00002,33,9.00002,21,9.00002,13,12,8.00001,6.99997,7.00002,24,19,7.00002,13.9999,8.00002,6.00002,10,11,15.9999,10.9999,15,8.00002,17,10,20,11,18,20.0001,14,64.0001,34.9997,37.9998,42.0001,11,7.00002,12,14,7.99999,33,7,9.00003,4.00001,7.00002,7.99998,15.9999,7.99998,25.0001,17.0001,12,10.9999,20,22,22,20,14,22,8.99999,13,
12,16,9.99996,16,50.9998,24.9999,82.9996,8.99998,32.9999,8.99998,8.99996,9,5.99999,10.9999,11,17,26.9999,5,6,22,14,7.99998,15,20,9.99998,14.9999,12,7.99999,58.9999,25,24.9999,58.9998,8.00001,20.9999,22.9999,21,31.9999,204.999,26,37.9999,19,8.99996,18,11,15.9999,33.9999,14.9999,16,14,7.99995,21,36,7.99998,8,4.99998,11.9999,14,12,18,41.9999,11.9999,9.99995,19,17,9,5.99999,6.99999,9.99991,35.9998,9,16,19,6,18,3.99999,7.99993,12,13,10,11,6.99996,19,32,8,10,11.9999,7.99998,16,14,16,16,57.9999,7.99998,4.99999,7,14,32,17,8.00001,8.99996,7,28.9999,13,17,24,41.0001,25,27.9997,8.99994,5.99998,22,29,10,17,10,9.99998,12,20,11,7,14,10.9999,14.9999,12,24,10,7,9,15,13,11,43.9998,25,24.9999,8.99992,11.9999,7.99997,8,14,12,9.99998,19.9999,7,7.99999,11,11,12,15.9998,16.9999,14,19,24,13,17,26.9998,49.9999,22.9999,14,6.99999,18,89.9991,20.9998,22,8.99999,13,17,8.00001,16,9.99998,13,19,13,12.9998,42.9997,14,14,8.99999,7.99999,4.99999,5.00001,11,15.9999,16.9999,8.99994,5.99999,9.99991,15.9999,29,45,9,12,32.9999,6.99999,17,13,54.9999,17,26.9999,8.99991,12.9999,
26.9999,15,20.9999,8.99997,29,15.9999,11,15,6.99999,17,36.9999,26.9999,15,7.99999,8.99992,14,38.9999,8.99999,7.99999,9.99998,19.9999,15,9,7.99998,24,15,22,7.99998,8.99997,27.9998,18.9999,14,15,12.9999,19.9999,13,36.9999,18.9999,18,18.9999,7,8.99999,24,9,20,15,11,62.9998,15,9.99999,23,68.9997,19,21,19.9999,12.9999,12,9.99999,18,18,74.9996,44.9998,36.9999,111.999,6,37,6,7.99997,10.9999,5.00001,5.00001,47.9998,22,14,7.99998,9.99997,9.99999,8,10,12,12,7.99998,9.99999,16.9999,9.00001,9.99996,16.9999,3.99999,13,13,21,24.9998,28.9999,11,14,13,17,13,15,9.99998,23.9999,11,24.9999,17,49.9998,31.9999,15,22.9999,14.9999,14.9999,69.9996,11,7.99997,9.00001,11,10,16,37,12,19,6.99998,10.9999,6.99996,8,8.99997,11,28.9999,16,52.9999,25.9999,11,17,6.99998,8.99994,14.9998,7.99992,11,18,21,15,13,8.00001,14,11,22.9999,9.99997,45,6.99996,23.9999,12.9999,19,16,15,11,30,119.999,12,8.99999,65,12,6.99997,18.9999,4.99999,13,51,16,15,6,11,33.9999,8.00001,18,26.9999,23.9999,27.9999,19,14,28,14,7.99994,14,12,18.9999,7.99999,15,18.9998,14.9999,38.9999,92,47.9999,36,60.9999,17,41.9999,12,21,49.0001,56.9999,22.9999,23.9999,
19,9.00001,29,14,16,13,14,13,11,8.00002,24,50,19,7.00001,7.00001,7.00002,21,13,59.9997,35.9998,12,11,23,14,15,31.9999,30,17,7.00001,6.00002,33,10,7.00002,15,7.00001,10,10,38.0001,20,59.9997,31,67.9998,25,10,10,19,9,12,37.9998,9.00002,6.99999,10,16,13,21,58.9999,67.9998,8.00002,22,12,12,16.9999,7.00002,9.00002,22,15,8.00002,9.99998,29,29.0001,7.00001,8.00002,12,12,30,11,8.00002,9.99994,8.00002,9.00002,17,23.9999,10,22,8.00002,5.00001,14,8.99998,21,44,77.0001,18,46.9998,26,70.9999,8,8.00002,9.00002,22.0001,29,6.99999,16,23.0001,9.00002,10,12,21,6.99998,5.99998,6.99997,9.00001,17.0001,44,57,17,14,17,10,12,11,14,14,7.99998,20,22,8.00002,7.00001,29.0001,18,8.00002,11,10,6.00001,8.00002,12,7.99995,9.00002,13,7.00002,9.00002,13,8.00002,10,6.00001,13,14,14,12.9999,9.99996,9.00002,25,65,12,18,14,21,8.00003,21,22.0001,15,12,8.99997,27,15,20,10,10,42.9999,13,15,24.9999,12,14,13,10,11,14,23.0001,9.00002,11,19,16,15,14,16,12,13,48.0001,14,10,8.00002,6.00002,13,9.00002,12,9.00002,51,42,16,39.9999,
21,56,29,27,26,12,7.00001,25,9.00001,9.00001,11,10,16,5.00001,14,10,15,22,28.0001,12.9999,43,12,8.00002,22.0001,11,42,12,11,7.99998,16,11,11,8.00002,8,30.9999,11,19,15,20,16,32,19,18.0001,14,14,32.0001,16.9999,20,16,11,6.99999,13,7.00001,20,25.9999,13,17,23,14,19,18,17,9.00002,8.00001,11,17,11,9.00001,18,14,7.00001,17,13,13,15,28.0001,7.00002,8.00003,9.00003,17,18,8.99999,15,15,50.9996,15,26.9998,23,9.00002,22.0001,31.0001,18.0001,38,24,17,26.0001,14,8.99999,14,23,6,7.00002,18,8.00002,16,11,21,12,40.9998,8.99996,8.00002,12,25,12,18,14,29.0001,35.0001,19,34,18,13,19.9999,8.00002,7.00001,27.9998,9.00002,12,13,8.00002,10,18,12,11,5,8.99996,13,22.0001,19.0001,18,13,9.00002,40.0001,14,11,14,15,15,10.9999,15,25,35,12,9.99999,65.9997,7.00002,9.00002,5.00001,6.00001,12,9.99993,7.99998,6.99998,37.0001,16,17,34,22.0001,22,11,8.99995,11,16.9999,11,21.9999,17.9999,8.00002,8.00002,24,12,13,20,7.99998,28.0001,11,9.99997,27.9998,15,36,30.0001,12,10,11,12,10,47,16,28.0001,14,15.9999,
13,22,22,14,45,11,13,9.00001,19,11,6.00001,15,11,9.00001,4.99997,12,35,7.00001,17,9.00002,8.99998,12,17,14,13,7.00001,12,14,18,18,19,24,25,12,88,10,4.00001,21,16,6.00001,16,12,7.00002,10,6.00001,94.9998,87.9998,38,12,26,11,14,16,71.9997,43,8.99998,17,10,5.99999,9.00002,9.99999,23,5.00001,9.00003,20,6.00001,7.00001,11,21,4.00001,6.00002,16,8.00001,17,8.99999,32.0001,18,25,9,10,37.9996,8.99994,18,19,14,7.00002,26,20,10,14,11,8.99998,21,10.9999,7.00002,11.9999,8.00002,33,18,26,7.00001,7,22.0001,10,13,6.00001,12,32,17.9999,28.9999,11,13,28.0001,14,6.00002,13,10,27.0001,5.00001,19,17,18.9998,15.9999,26.0001,8.00001,11,8.00003,5.00001,7.00002,6.00001,10,12,10,10,6.99998,29,21,9.00002,28.0001,16,20,15.9999,11.9999,13,7.00002,8.00002,7.00001,15,14.9999,10,9.00003,15,16,32.9999,68.9998,15,16,11,6.00001,8.00002,21.9999,11,12,18,10,11,31,36.0001,11,19,32.0001,13,12,12.9999,9.00002,24,6.00001,5.00002,14,15,20,17,11,8.00001,12,19.9999,6.99999,9.00002,13,13,21,25.0001,18,14,16,10,25.0001,19,9.99997,9.99997,
11,9,32,11,11,7.99999,17.9999,13,8.00001,9.00001,9.99999,54,6,14,7.00001,40,10,20,13,11,15,9.00001,6.00001,10,24,38,13,10,27,25.0001,17,7.00001,19.9999,9.99997,12,10,58,12,24,59.0001,9.00001,25,10,43.9997,54,13,74.9995,11,8.99996,21,38.9999,64.9999,14,18,33.9999,9.99999,16,13,20,16,15.9999,9.00001,11,8.00002,13.9999,7.00002,15,52.9999,10,9.00002,13,9.00001,19,11,9,7.00002,15,30.0001,15,26.0001,23.9998,50.9999,15.0001,12,46.0001,22,24.9999,12,19.0001,21.0001,16,52.0001,22,8.99994,126,32,14,18,8.00001,9,22,8.00002,11,40.9998,6.00002,39,14,19,27,17.9998,22,7.00002,6.00002,17,9.00002,10,12,50.0001,124,22,23,12.9999,20.9999,13.9999,11,11,46,11,10,33,23,15,19,10,6.99998,7.99999,10,7.00002,11,8.00002,19,41.0001,36.9999,16,9.00002,18,7.00002,11.9999,12,13,8.00002,21.0001,11,13,29.9999,15,13,13,11,13,33.9999,12.9999,38,22,8.00001,21,26.0001,50.0001,40,17,19,23.9999,36.9997,12,13,9.00002,9.00002,5.00001,14,9.00002,9,19.0001,8.00002,12,27.0001,7.99999,9.99995,7.00001,23,61.0001,6,21,8.00002,31.0001,51.0001,22.0001,45.0001,12,12,13,
